,Cluster ID,Unnamed: 1,title,book,id,date,lang
64,486,64,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Allemang, Dean / Hendler, James (2011): Semantic Web for the Working Ontologist. Effective Modeling in RDFS and OWL. Oxford: Elsevier.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__0,2011,en
65,13,65,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Burnard, Lou / Jannidis, Fotis / Pierazzo, Elena / Rehbein, Malte (2008-2013): An Encoding Model for Genetic Editions. http://www.tei-c.org/Activities/Council/Working/tcw19.html",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__1,2008,de
66,14,66,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Brüning, Gerrit / Henzel, Katrin / Pravida, Dietmar (2013). ""Multiple Encoding in Genetic Editions: The Case of ‘Faust’"", in: Journal of the Text Encoding Initiative 4 http://jtei.revues.org/697",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__2,2013,en
67,487,67,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Deutsche Nationalbibliothek (2012–2019): GND – Gemeinsame Normdatei, https://www.dnb.de/gnd",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__3,2012,de
68,488,68,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"D’Iorio, Paolo (2009): Nietzschesource. http://www.nietzschesource.org/",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__4,2009,de
69,489,69,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Eggelhöfer, Fabienne / Keller Tschirren, Marianne (2012): Paul Klee – Bildnerische Form- und Gestaltungslehre. http://www.kleegestaltungslehre.zpk.org",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__5,2012,de
70,490,70,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,Getty Research Institute (2018): Art & Architecture Thesaurus (AAT). https://www.getty.edu/research/tools/vocabularies/aat/index.html,../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__6,2018,en
71,491,71,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Holler-Schuster, Günther (2015): ""Hartmut Skerbisch’s work between media art and land art"", in: Verein der Freunde von Hartmut Skerbisch (ed.), Hartmut Skerbisch. Life and Work. Present as Present. Wien: Verlag für moderne Kunst 142-171.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__7,2015,de
72,492,72,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Kosuth, Joseph (1969a): ""Art after philosophy I"", in: Studio International (915): 134-37.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__8,1969,en
73,15,73,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Le Boeuf, Patrick / Doerr, Martin / Emil Ore, Christian / Stead, Stephen (2018): Definition of the CIDOC Conceputal Reference Model. Version 6.2.4. http://www.cidoc-crm.org/sites/default/files/2018-10-26%23CIDOC%20CRM_v6.2.4_esIP.pdf",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__9,2018,en
74,493,74,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"LeWitt, Sol (1967): ""Paragraphs on Conceptual Art"", in: Artforum 5 (10): 80-84.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__10,1967,en
75,494,75,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Maugham, William Somerset (1949): A writer's notebook, Melbourn-London-Toronto: William Heinemann.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__11,1949,en
76,495,76,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,Munch Museum (2011-2015): eMunch. Edvard Munchs Tekster. Digitalt Arkiv. http://www.emunch.no,../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__12,2011,de
77,496,77,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"OCLC - Online Computer Library Center (2010–2016): VIAF – Virtual International Authority File, https://viaf.org/.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__13,2010,en
78,497,78,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Radecke, Gabriele (2013): ""Notizbuch-Editionen. Zum philologischen Konzept der Genetisch-kritischen und kommentierten Hybrid-Edition von Theodor Fontanes Notizbüchern"", in: editio 27 149-172. 10.1515/editio-2013-010",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__14,2013,de
79,16,79,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Sahle, Patrick (2013): ""Digitale Editionsformen. Zum Umgang mit der Überlieferung unter den Bedingungen des Medienwandels. Teil 3: Textbegriffe und Recodierung"", in: Schriften des Instituts für Dokumentologie und Editorik 9. Norderstedt: Books on Demand.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__15,2013,de
80,498,80,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Scholger, Martina (2015): ""Tracing the association processes of the Artist – The artwork as a commentary"", in: Verein der Freunde von Hartmut Skerbisch (ed.), Hartmut Skerbisch. Life and Work. Present as Present. Wien: Verlag für moderne Kunst 305-3.",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__16,2015,en
81,19,81,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Sepúlveda, Pedro / Henny-Krahmer, Ulrike (2017). Fernando Pessoa – Digitale Edition. Projekte und Publikationen. http://www.pessoadigital.pt",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__17,2017,de
82,499,82,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Stigler, Johannes Hubert / Steiner, Elisabeth (2018): ""GAMS – Eine Infrastruktur zur Langzeitarchivierung und Publikation geisteswissenschaftlicher Forschungsdaten"", in: Mitteilungen der Vereinigung Österreichischer Bibliothekarinnen und Bibliothekare 71 (1), 207-216. https://doi.org/10.31263/voebm.v71i1.1992",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__18,2018,de
83,20,83,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,TEI Consortium (2018): TEI P5: Guidelines for Electronic Text Encoding and Interchange. Version 3.4.0. http://www.tei-c.org/Vault/P5/3.4.0/doc/tei-p5-doc/en/html/,../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__19,2018,en
84,500,84,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Van Hulle, Dirk / Nixon, Mark (2019): Samuel Beckett Digital Manuscript Project. http://www.beckettarchive.org/",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__20,2019,en
85,501,85,Das Notizbuch als Ideenspeicher und Forschungswerkzeug: Erkenntnisse aus einer digitalen Repräsentation 2019,"Vogeler, Georg (2015): ""Warum werden mittelalterliche und frühneuzeitliche Rechnungsbücher eigentlich nicht digital editiert?"", in: Grenzen und Möglichkeiten der Digital Humanities, edited by Constanze Baum and Thomas Stäcker. Sonderband der Zeitschrift für digitale Geisteswissenschaften 1. 10.17175/sb001_007",../dhd_2019/TEI/SCHOLGER_Martina_Das_Notizbuch_als_Ideenspeicher_und_Forschu.xml__21,2015,de
86,502,86,Wissenschaftliches Bloggen mit de.hypotheses 2019,"König, Mareike (2013): „Die Entdeckung der Vielfalt: Geschichtsblogs auf der internationalen Plattform hypotheses.org“ in: Peter Haber / Eva Pfanzelter (eds.), Historyblogosphere. Bloggen in den Geschichtswissenschaften. München: Oldenbourg 181–197.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__0,2013,de
87,503,87,Wissenschaftliches Bloggen mit de.hypotheses 2019,"König, Mareike (2015): „Herausforderung für unsere Wissenschaftskultur: Weblogs in den Geisteswissenschaften“ in: Wolfgang Schmale (ed.), Digital Humanities. Praktiken der Digitalisierung, der Dissemination und der Selbstreflexivität. Stuttgart: Steiner 57-74.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__1,2015,de
88,504,88,Wissenschaftliches Bloggen mit de.hypotheses 2019,"Scherz, Sabine (2013a): „Warum sollte ich als Wissenschaftler/in bloggen?“ in Redaktionsblog, 21.5.2013, https://redaktionsblog.hypotheses.org/1209.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__2,2013,de
89,505,89,Wissenschaftliches Bloggen mit de.hypotheses 2019,"Scherz, Sabine (2013b): „Mein erster wissenschaftlicher Blogartikel – was schreibe ich bloß?“ in Redaktionsblog, 24.5.2013, https://redaktionsblog.hypotheses.org/1214.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__3,2013,de
90,506,90,Wissenschaftliches Bloggen mit de.hypotheses 2019,"Scherz, Sabine (2013c): „Wie finde ich Themen für mein Wissenschaftsblog?“ in Redaktionsblog, 28.5.2013, https://redaktionsblog.hypotheses.org/1217.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__4,2013,de
91,507,91,Wissenschaftliches Bloggen mit de.hypotheses 2019,"Scherz, Sabine (2013d): „Texte für das Wissenschaftsblog schreiben, wie?2 in Redaktionsblog, 5.6.2013, https://redaktionsblog.hypotheses.org/1220.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__5,2013,de
92,508,92,Wissenschaftliches Bloggen mit de.hypotheses 2019,"Mounier, Pierre (2013): „Die Werkstatt öffnen: Geschichtsschreibung in Blogs und sozialen Medien“, in: Peter Haber / Eva Pfanzelter (eds.), Historyblogosphere. Bloggen in den Geschichtswissenschaften. München: Oldenbourg 51-59.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__6,2013,de
93,509,93,Wissenschaftliches Bloggen mit de.hypotheses 2019,"Ullyot, Michael (2012): “On Blogging in the Digital Humanities” in: Ullyot, http://ullyot.ucalgaryblogs.ca/2012/02/24/on-blogging-in-the-digital-humanities/.",../dhd_2019/TEI/K_NIG_Mareike_Wissenschaftliches_Bloggen_mit_de_hypotheses.xml__7,2012,en
94,510,94,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Albrecht-Hohmaier, Martin / Siegert, Christine (2015): „Eine codierte Opernedition als Angebot für Wissenschaft, Lehre und Musikpraxis. Überlegungen am Beispiel von Giuseppe Sarti (1729–1802)“ in: Thomas Bein (ed.): Vom Nutzen der Edition. Zur Bedeutung moderner Editorik für die Erforschung von Literatur- und Kulturgeschichte (= Beihefte zu editio 39). Berlin: de Gruyter 1–17.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__0,2015,de
95,511,95,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Brandt, Stefan (2002): „Gleicher Text, unterschiedliche Realisierungen. Zum Einfluss des sängerischen Personals auf Arienkompositionen bei Porpora und Händel“ in: Basler Jahrbuch für historische Musikpraxis XXVI: 109–127.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__1,2002,de
96,512,96,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Burden, Michael (2013): Regina Mingotti: Diva and Impresario at the King’s Theatre London (= Royal Musical Association Monographs 22). Farnham.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__2,2013,en
97,513,97,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Calella, Michele (2007): „Zwischen Autorwillen und Produktionssystem. Zur Frage des ‚Werkcharakters‘ in der Oper des 18. Jahrhunderts“ in: Ulrich Konrad (ed.), Bearbeitungspraxis in der Oper des späten 18. Jahrhunderts. Bericht über die Internationale wissenschaftliche Tagung vom 18. bis 20. Februar 2005 in Würzburg (= Würzburger musikhistorische Beiträge Bd. 27). Tutzing: Schneider 15–32.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__3,2007,de
98,514,98,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Calella, Michele (2014), Musikalische Autorschaft. Der Komponist zwischen Mittelalter und Neuzeit (= Schweizer Beiträge zur Musikforschung 20). Kassel: Bärenreiter.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__4,2014,de
99,515,99,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Décout, Maxime (2017), Qui a peur de l’imitation? Paris : Les éditions de minuit.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__5,2017,fr
100,516,100,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Freeman, Daniel E. (1992): „An 18 th-Century Singer’s Commission of ‚Baggage‘ Arias“ in: Early Music 20/3: 427–433.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__6,1992,en
101,517,101,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Goehr, Lydia (2007): The Imaginary Museum of Musical Works: an Essay in the Philosophy of Music. Oxford: Oxford University Press.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__7,2007,en
102,518,102,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Herold, Kristin / Siegert, Christine (2016): „Die Gattung als vernetzte Struktur. Überlegungen zur Oper um 1800“ in: Kristina Richts, Peter Stadler (eds.): „Ei, dem alten Herrn zoll’ ich Achtung gern“. Festschrift für Joachim Veit zum 60. Geburtstag. München: Allitera Verlag 671–702.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__8,2016,de
103,519,103,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Holmes, William (1993): Opera Observed: Views of a Florentine Impresario in the Early Eighteenth Century, Chicago: University of Chicago Press.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__9,1993,en
104,520,104,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Kanz, Roland (2002): Die Kunst des Capriccio. Kreativer Eigensinn in Renaissance und Barock. München: Deutscher Kunstverlag.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__10,2002,de
105,521,105,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Korsmeier, Claudia Maria (2000): Der Sänger Giovanni Carestini (1700–1760) und „seine“ Komponisten (= Schriften zur Musikwissenschaft aus Münster 13). Eisenach: Verlag der Musikalienhandlung Wagner.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__11,2000,de
106,522,106,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"LaRue, C. Stephen (1995): Handel and His Singers. The Creation of the Royal Academy Operas, 1720–1728. Oxford: Clarendon Press.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__12,1995,en
107,523,107,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Over, Berthold (i.Dr.): „Zwischen multipler Autorschaft und autonomem Kunstwerk. Musikalische ‘Werke’ im 17. und 18. Jahrhundert“ in: Panja Mücke (ed.): Geschichte der Musik im Barock, Bd. 1: Weltliche Vokalmusik (Handbuch der Musik des Barock 1). Laaber: Laaber Verlag.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__13,,de
108,524,108,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Siegert, Christine (2016): „Zum Pasticcio-Problem“ in: Thomas Betzwieser (ed.): Opernkonzeptionen zwischen Berlin und Bayreuth. Das musikalische Theater der Markgräfin Wilhelmine. Referate des Symposiums anlässlich der Aufführung von L’Huomo im Markgräflichen Opernhaus in Bayreuth am 2. Oktober 2009 (= Thurnauer Schriften zum Musiktheater 31). Würzburg: Königshausen & Neumann 155–166.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__14,2016,de
109,525,109,Multimodale Anreicherung von Noteneditionen: Edirom und Datenbank 2019,"Strohm, Reinhard (2011): „Wer entscheidet? Möglichkeiten der Zusammenarbeit an Pasticcio-Opern” in: Daniel Brandenburg / Thomas Seedorf (ed.): „Per ben vestir la virtuosa“. Die Oper des 18. und frühen 19. Jahrhunderts im Spannungsfeld zwischen Komponisten und Sängern, (= Forum Musikwissenschaft 6). Schliengen: Edition Argus 62–78.",../dhd_2019/TEI/OVER_Berthold_Multimodale_Anreicherung_von_Noteneditionen__E.xml__15,2011,de
