Cluster ID,,book,id,title
10,75,"Windhager, Florian / Federico, Paolo / Schreder, Günther / Glinka, Katrin / Dörk, Marian / Miksch, Silvia/ Mayr, Eva (2018): “ Visualization of Cultural Heritage Collection Data: State of the Art and Future Challenges ”, in: TVCG: IEEE Transactions on Visualization and Computer Graphics. http://mariandoerk.de/papers/tvcg2018.pdf",BUSCH_Anna_Skalierbare_Exploration__Prototypenstudie_zur_Vis.xml__20,Skalierbare Exploration. Prototypenstudie zur Visualisierung einer Autorenbibliothek am Beispiel der ›Handbibliothek Theodor Fontanes‹
11,76,"Whitelaw, Mitchell (2015): “ Generous Interfaces for Digital Cultural Collections ”, in: Digital Humanities Quarterly, 9.1. http://www.digitalhumanities.org/dhq/vol/9/1/000205/000205.html",BUSCH_Anna_Skalierbare_Exploration__Prototypenstudie_zur_Vis.xml__21,Skalierbare Exploration. Prototypenstudie zur Visualisierung einer Autorenbibliothek am Beispiel der ›Handbibliothek Theodor Fontanes‹
123,77,"Bartz, Gabriele / Gneiß, Markus (2018) (eds.): Illuminierte Urkunden. Beiträge aus Diplomatik, Kunstgeschichte und Digital Humanities/Illuminated Charters. Essays from Diplomatic, Art History and Digital Humanities (= Archiv für Diplomatik, Schriftgeschichte, Siegel-und Wappenkunde 16), Wien: Böhlau Verlag.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__0,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
124,78,"Carretero-Campos, Concepcion / Bernaola-Galvan, Pedro / Coronado Jiménez, Ana Victoria / Carpena, Pedro (2013): “Improving statistical keyword detection in short texts: Entropic and clustering approaches” in: Physica A 392: 1481-1492.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__1,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
125,79,"Herrera, Juan P. / Pury, Pedro A. (2008): “Statistical keyword detection in literary corpora” in: The European Physical Journal B 63/1: 135-146.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__2,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
126,80,"Jamaati, Maryam / Mehri, Ali (2018): “Text mining by Tsallis entropy” in: Physica A 490: 1368-1376.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__3,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
127,81,"Perreaux, Nicolas (2014): “De l’accumulation à l’exploitation? Expériences et propositions pour l’indexation et l’utilisation des bases de données diplomatiques“ in: Ambrosio/Barret/Vogeler (eds.) Digital diplomatics. The computer as a tool for the diplomatist? (= Archiv für Diplomatik Beihefte 14), Köln/Weimar/Wien : Böhlau Verlag 187-210.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__4,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
128,82,"Roland, Martin / Zajic, Andreas (2013): “Illuminierte Urkunden des Mittelalters in Mitteleuropa“ in: Archiv für Diplomatik 59: 241-432.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__5,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
129,83,"Shannon, Claude Elwood / Weaver, Warren (1963): “The Mathematical Theory of Communication” Champaign: Illinois University Press.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__6,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
130,84,"Tilahun, Gelila / Feuerverger, Andrey / Gervers, Michael (2012): “Dating Medieval English Charters“ in: The Annals of Applied Statistics 6/4: 1615-1640.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__7,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
131,85,"Zhou, H. / Slater, G.W. (2003): „A metric to search for relevant words” in: Physica A 329 (2003) 309–327.",B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__8,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden'
132,86,"Bauer, Nadja (2018): „Audiences first, digital second “, in: museum4punkt0 Blog August 2018 http://www.museum4punkt0.de/blogpost/audiences_first_digital_second/ [letzter Zugriff: 12.10.2018].",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__0,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
133,87,"Cameron, Fiona (2003): „Digital Futures I: Museum Collections, Digital Technologies, and the Cultural Construction of Knowledge “, in: Curator: the Museum Journal 46 (3) 325–40.",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__1,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
134,88,"Cameron, Fiona / Robinson, Helena (2007): „Digital Knowledgescapes: Cultural, Theoretical, Practical, and Usage Issues Facing Museum Collection Databases in a Digital Epoch “, in: Cameron, Fiona / Kenderdine, Sarah (eds.): Theorizing Digital Cultural Heritage: A Critical Discourse. MIT Press 165–191.",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__2,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
135,89,"Glinka, Katrin (2018a): „Ein Verbund ist mehr als die Summe seiner Teilprojekte “, in: museum4punkt0 Blog Juli 2018 http://www.museum4punkt0.de/blogpost/ein-verbund-ist-mehr-als-die-summe-seiner-teilprojekte/ [letzter Zugriff: 12.10.2018].",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__3,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
136,90,"Glinka, Katrin (2018b): „The Process Is Part of the Solution: Insights from the German Collaborative Project museum4punkt0”, in: Museum International, Volume 70, Special Issue: Museums in a Digital World. International Council of Museums (ICOM) and Blackwell Publishing 90–103 10.1111/muse.12195.",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__4,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
137,91,ICOM - Internationaler Museumsrat (2010): Ethische Richtlinien für Museen von ICOM. ICOM Deutschland (eds.).,DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__5,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
138,92,"Navarro, Cristina / Fuhrmann, Dietmar (2018): „Ideen auf dem multiperspektivischen Prüfstein: Ein fruchtbarer Workshop “, in: museum4punkt0 Blog Juli 2018 http://www.museum4punkt0.de/blogpost/ideen-auf-dem-multiperspektivischen-pruefstein-ein-fruchtbarer-workshop/ [letzter Zugriff: 12.10.2018].",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__6,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
139,93,"Srinivasan, Ramesh / Boast, Robin / Furner, Jonathan / Becvar, Katherine M. (2009): „Digital Museums and Diverse Cultural Knowledges: Moving Past the Traditional Catalog “, in: The Information Society 25:4 265–278 10.1080/01972240903028714.",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__7,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
140,94,"Wallace, Amanda (2001): „Collections Management and Inclusion “, in: Dodd, J. / Sandell, R.: Including Museums: Perspectives on Museums, Galleries and Social Inclusion. Leicester: University of Leicester, Department of Museum Studies 80–83.",DIEHR_Franziska_Wie_katalogisiert_man_eigentlich_virtuelle_R.xml__8,Wie katalogisiert man eigentlich virtuelle Realität? Überlegungen zur Dokumentation und Vernetzung musealer Objekte und digitaler Vermittlungsformate
141,95,"Beyer, Hartmut / Münkner, Jörn / Schmidt, Katrin / Steyer, Timo (2017): Bibliotheken im Buch: Die Erschließung von privaten Büchersammlungen der Frühneuzeit über Auktionskataloge, in: Hannah Busch, Franz Fischer und Patrick Sahle [Hrsg.]: Kodikologie und Paläographie im digitalen Zeitalter 4 (Codicology and Palaeography in the Digital Age). Norderstedt 2017. S. 43-70.",DOGUNKE_Swantje_Bauanleitung_f_r_einen_Forschungsraum_mit_in.xml__0,Bauanleitung für einen Forschungsraum mit institutionellem Fundament: Erfahrungen aus fünf Jahren Infrastrukturentwicklung im Forschungsverbund MWW
142,96,"Borek, Louise (2014): TaDiRAH – Taxonomy of Digital Research Activities in the Humanities, in: DHd-Blog. https://dhd-blog.org/?p=3073 [letzter Zugriff: 27.09.2018].",DOGUNKE_Swantje_Bauanleitung_f_r_einen_Forschungsraum_mit_in.xml__1,Bauanleitung für einen Forschungsraum mit institutionellem Fundament: Erfahrungen aus fünf Jahren Infrastrukturentwicklung im Forschungsverbund MWW
143,97,"Cremer, Fabian /Wübbena, Thorsten: The next big thing will be a lot of small things – Serviceorientierung als Modell für die Infrastrukturlandschaft, in: DHd-Blog https://dhd-blog.org/?p=10480 [letzter Zugriff: 27.09.2018].",DOGUNKE_Swantje_Bauanleitung_f_r_einen_Forschungsraum_mit_in.xml__2,Bauanleitung für einen Forschungsraum mit institutionellem Fundament: Erfahrungen aus fünf Jahren Infrastrukturentwicklung im Forschungsverbund MWW
12,98,"Dogunke, Swantje, Steyer, Timo und Mayer, Corinna: ""Barcamp Data and Demons: von Bestands- und Forschungsdaten zu Services. Treffen sich ein Bibliothekar, eine Archäologin, ein Informatiker, …"". In:LIBREAS. Library Ideas, Nr. 33 (2018). https://libreas.eu/ausgabe33/dogunke/ [letzter Zugriff: 6.09.2018].",DOGUNKE_Swantje_Bauanleitung_f_r_einen_Forschungsraum_mit_in.xml__3,Bauanleitung für einen Forschungsraum mit institutionellem Fundament: Erfahrungen aus fünf Jahren Infrastrukturentwicklung im Forschungsverbund MWW
144,99,"Gradl, Tobias, Henrich, Andreas, Plutte, Christoph: Heterogene Daten in den Digital Humanities: Eine Architektur zur forschungsorientierten Föderation von Kollektionen. In: Constanze Baum und Thomas Stäcker (Hrsg.): Grenzen und Möglichkeiten der Digital Humanities. 2015. DOI: 10.17175/sb001_020 [letzter Zugriff: 6.9.2018].",DOGUNKE_Swantje_Bauanleitung_f_r_einen_Forschungsraum_mit_in.xml__4,Bauanleitung für einen Forschungsraum mit institutionellem Fundament: Erfahrungen aus fünf Jahren Infrastrukturentwicklung im Forschungsverbund MWW
145,100,"Kraft, Angelina: The FAIR Data Principles for Research Data. In: TIB-Blog – Weblog der Technischen Informationsbibliothek (TIB). Beitrag vom 12. September 2017. Online:",DOGUNKE_Swantje_Bauanleitung_f_r_einen_Forschungsraum_mit_in.xml__5,Bauanleitung für einen Forschungsraum mit institutionellem Fundament: Erfahrungen aus fünf Jahren Infrastrukturentwicklung im Forschungsverbund MWW
146,101,https://blogs.tib.eu/wp/tib/2017/09/12/the-fair-data-principles-for-research-data/ [letzter Zugriff: 6.09.2018].,DOGUNKE_Swantje_Bauanleitung_f_r_einen_Forschungsraum_mit_in.xml__6,Bauanleitung für einen Forschungsraum mit institutionellem Fundament: Erfahrungen aus fünf Jahren Infrastrukturentwicklung im Forschungsverbund MWW
147,102,"Baroni, Marco / Bernardi, Raffaela / Zamparelli, Roberto (2014): “Frege in Space: A Program of Compositional Distributional Semantics”, LiLT (Linguistic Issues in Language Technology), 9: 241–346.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__0,Vom Bild zum Text und wieder zurück
148,103,"Bermeitinger, Bernhard / Donig, Simon / Christoforaki, Maria / Freitas, André / Handschuh, Siegfried (2017): “Object Classification in Images of Neoclassical Artifacts Using Deep Learning.” Montreal, Canada. https://dh2017.adho.org/abstracts/590/590.pdf [Letzter Zugriff 25.09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__1,Vom Bild zum Text und wieder zurück
149,104,"Bontempi, Gianluca (2017): Handbook-Statistical Foundations of Machine Learning. Bruxelles: Machine Learning Group Computer Science Department ULB Belgique.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__2,Vom Bild zum Text und wieder zurück
150,105,"Budanitsky, Alexander / Hirst, Graeme (2006): “Evaluating Wordnet-Based Measures of Lexical Semantic Relatedness”, Computational Linguistics 32 (1): 13–47.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__3,Vom Bild zum Text und wieder zurück
151,106,"Collobert, Ronan / Weston, Jason (2008): “A Unified Architecture for Natural Language Processing: Deep Neural Networks with Multitask Learning”, in: Proceedings of the 25th International Conference on Machine Learning, 160–167.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__4,Vom Bild zum Text und wieder zurück
152,107,"Donig, Simon / Christoforaki, Maria / Handschuh, Siegfried (2016): “Neoclassica - A Multilingual Domain Ontology. Representing Material Culture from the Era of Classicism in the Semantic Web”, in: Bozic, Bojan/Mendel-Gleason, Gavin/Debruyne, Christophe / O’Sullivan, Declan (eds.): Computational History and Data-Driven Humanities. CHDDH 2016 (=IFIP Advances in Information and Communication Technology, vol 482), Cham: Springer: 41–53, DOI 10.1007/978-3-319-46224-0_5.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__5,Vom Bild zum Text und wieder zurück
153,108,"Donig, Simon / Christoforaki, Maria /Bermeitinger, Bernhard/ Handschuh, Siegfried (2017): “Neoclassica – an Open Framework for Research in Neoclassicism.” Montreal, Canada. https://dh2017.adho.org/abstracts/384/384.pdf [Letzter Zugriff 25. 09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__6,Vom Bild zum Text und wieder zurück
154,109,"Donig, Simon / Christoforaki, Maria / Bermeitinger, Bernhard / Handschuh, Siegfried (2018): “Bildanalyse durch Distant Viewing - zur Identifizierung von klassizistischem Mobiliar in Interieurdarstellungen”, in: Vogeler, Georg (ed.): DHd 2018 - Kritik der digitalen Vernunft. Köln: 130–137.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__7,Vom Bild zum Text und wieder zurück
155,110,"Donig, Simon / Handschuh, Siegfried / Hastik, Canan / Kohle, Hubertus / Ommer, Björn / Rehbein, Malte (2018): “Der ferne Blick. Bildkorpora und Computer Vision in den Geistes- und Kulturwissenschaften - Stand - Visionen - Implikationen”, in: Vogeler, Georg (ed.): DHd 2018 - Kritik der digitalen Vernunft. Köln: 86–89.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__8,Vom Bild zum Text und wieder zurück
156,111,"He, Kaiming / Zhang, Xiangyu / Ren, Shaoqing /Sun, Jian (2016): “Deep residual learning for image recognition”, in: Proceedings of the IEEE conference on computer vision and pattern recognition: 770-778.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__9,Vom Bild zum Text und wieder zurück
157,112,"Indurkhya, Nitin / Damerau, Fred J. (2010): Handbook of Natural Language Processing. Second Edition. Vol. 2. Machine Learning & Pattern Recognition Series. Boca Raton, FL: Chapman & Hall/CRC Taylor & Francis Group.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__10,Vom Bild zum Text und wieder zurück
158,113,"Lenci, Alessandro (2018): “Distributional models of word meaning”, in: Annual review of Linguistics, 4 (1) :151-171.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__11,Vom Bild zum Text und wieder zurück
13,114,"Miller, George A. (1995): “WordNet: A Lexical Database for English”, in: Communications of the ACM 38 (11): 39–41.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__12,Vom Bild zum Text und wieder zurück
159,115,"Sales, Juliano Efson / Souza, Leonardo / Barzegar, Siamak / Davis, Brian / Freitas, André / Handschuh, Siegfried (2018) “Indra: A Word Embedding and Semantic Relatedness Server.” In LREC. Miyazaki, Japan, 2018.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__13,Vom Bild zum Text und wieder zurück
14,116,"Mikolov, Tomas / Chen, Kai / Corrado, Greg / Dean, Jeffrey (2013): “Efficient Estimation of Word Representations in Vector Space.” ArXiv:1301.3781 [Cs]. http://arxiv.org/abs/1301.3781. [Letzter Zugriff 25. 09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__14,Vom Bild zum Text und wieder zurück
160,117,"Rubenstein, Herbert / Goodenough, John B. (1965): “Contextual Correlates of Synonymy.” Communications of the ACM 8 (10): 627-6337. https://doi.org/10.1145/365628.365657. [Letzter Zugriff 25. 09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__15,Vom Bild zum Text und wieder zurück
161,118,"Sahlgren, Magnus (2008): “The Distributional Hypothesis.” Italian Journal of Linguistics 20, (1): 33–53.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__16,Vom Bild zum Text und wieder zurück
162,119,"Andert, Martin, Frank Berger, Paul Molitor, und Jörg Ritter. 2015. „An Optimized Platform for Capturing Metadata of Historical Correspondence“. Literary and Linguistic Computing Advance Access 30 (4): 471–480. https://doi.org/10.1093/llc/fqu027 .",DUMONT_Stefan_CMIF_Creator___digitale_Briefverzeichnisse_lei.xml__0,CMIF Creator - digitale Briefverzeichnisse leicht erstellt
