,title,book,id
70,Ist kooperativ jetzt umsonst? Die Ausweisung von Datenautorenschaft als neue Form wissenschaftlicher Reputation zur Förderung offener Forschungsdatenkulturen,"Nikolaos Beer, Kristin Herold, Wibke Kolbmann u.a. (2014): Datenlizenzen für geisteswissenschaftliche Forschungsdaten. Rechtliche Bedingungen und Handlungsbedarf, in: GOEDOC: Dokumenten- und Publikationsserver der Georg-August-Universität Göttingen, Göttingen, URL: http://webdoc.sub.gwdg.de/pub/mon/dariah-de/dwp-2014-6.pdf [letzter Zugriff 22. September 2017].",../dhd_2018/TEI/MOELLER_Katrin_Ist_kooperativ_jetzt_umsonst__Die_Ausweisung_.xml__4
71,Ist kooperativ jetzt umsonst? Die Ausweisung von Datenautorenschaft als neue Form wissenschaftlicher Reputation zur Förderung offener Forschungsdatenkulturen,"Rat für Informationsinfrastrukturen (RfII) (2016): Leistung aus Vielfalt, Empfehlungen zu Strukturen, Prozessen und Finanzierung des Forschungsdatenmanagements in Deutschland, Göttingen, URL: http://www.rfii.de/de/category/dokumente/.",../dhd_2018/TEI/MOELLER_Katrin_Ist_kooperativ_jetzt_umsonst__Die_Ausweisung_.xml__5
72,Ist kooperativ jetzt umsonst? Die Ausweisung von Datenautorenschaft als neue Form wissenschaftlicher Reputation zur Förderung offener Forschungsdatenkulturen,"Thomas Schwenke (2011): Texte richtig zitieren, statt plagiieren (Anleitung mit Checkliste), in: ILAWit. Blog zum Social Media-, Marketing, Online- und Datenschutzrecht, Berlin, URL: http://rechtsanwalt-schwenke.de/texte-richtig-zitieren-statt-plagiieren-anleitung-mit-checkliste/ [letzter Zugriff 22. September 2017].",../dhd_2018/TEI/MOELLER_Katrin_Ist_kooperativ_jetzt_umsonst__Die_Ausweisung_.xml__6
73,Ist kooperativ jetzt umsonst? Die Ausweisung von Datenautorenschaft als neue Form wissenschaftlicher Reputation zur Förderung offener Forschungsdatenkulturen,"Ulrich Herb 2010: Open Access, zitationsbasierte und nutzungsbasierte Impact Maße: Einige Befunde. Tagungsband der 12. Tagung der Deutschen ISKO, (International Society Knowledge Organization), URL: http://scidok.sulb.uni-saarland.de/volltexte/2010/3307 [letzter Zugriff 22. September 2017].",../dhd_2018/TEI/MOELLER_Katrin_Ist_kooperativ_jetzt_umsonst__Die_Ausweisung_.xml__7
74,Ist kooperativ jetzt umsonst? Die Ausweisung von Datenautorenschaft als neue Form wissenschaftlicher Reputation zur Förderung offener Forschungsdatenkulturen,"Wissenschaftsrat 2006: Empfehlungen zur Entwicklung und Förderung der Geisteswissenschaften in Deutschland, Köln, URL: http://www.wissenschaftsrat.de/download/archiv/geisteswissenschaften.pdf [letzter Zugriff 22. September 2017].",../dhd_2018/TEI/MOELLER_Katrin_Ist_kooperativ_jetzt_umsonst__Die_Ausweisung_.xml__8
75,Ist kooperativ jetzt umsonst? Die Ausweisung von Datenautorenschaft als neue Form wissenschaftlicher Reputation zur Förderung offener Forschungsdatenkulturen,"ORCID (2017): Distinguish yourself in three easy steps, URL: https://orcid.org/ [letzter Zugriff 22. September 2017]..",../dhd_2018/TEI/MOELLER_Katrin_Ist_kooperativ_jetzt_umsonst__Die_Ausweisung_.xml__9
76,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Berry, David M. (2011): „The Computational Turn: Thinking About the Digital Humanities“. (The Computational Turn). In Culture Machine 12 (0).",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__0
77,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"De Schryver, Gilles-Maurice (2003): „Lexicographers’ Dreams in the Electronic‐Dictionary Age“. In International Journal of Lexicography 16 (2): 143–199.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__1
78,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Fuertes-Olivera, Pedro (ed.) (2018): The Routledge Handbook of Lexicography. London: Routledge.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__2
79,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Gouws, Rufus / Heid, Ulrich / Schweickard, Wolfgang / Wiegand, Herbert E. (eds.). (2013): Dictionaries. An International Encyclopedia of Lexicography. HSK 5/4. Berlin / Boston: De Gruyter Mouton.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__3
80,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Hanks, Patrick (2008). „The Lexicographical Legacy of John Sinclair“. In International Journal of Lexicography 21 (3): 219–229.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__4
81,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Heid, Ulrich (2008). „Corpus linguistics and lexicography“. In Anke Lüdeling / Merja Kytö (ed.) Corpus Linguistics. An international Handbook: 131–153. Berlin: Mouton de Gruyter.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__5
82,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Heid, Ulrich (2013): „The impact of computational lexicography“. In Gouws et al. 2013: 24–30.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__6
83,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Heid, Ulrich (2014): „Natural Language Processing Techniques for Improved User-friendliness of Electronic Dictionaries“. In Proceedings of EURALEX 2012: 47–61.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__7
84,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Lemnitzer, Lothar / Romary, Laurent / Witt, Andreas (2013): „Representing human and machine dictionaries in markup languages (SGML, XML)“. In Gouws et al. 2013: 1195–1209.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__8
85,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Lopez, Patrice (2009): „GROBID: Combining Automatic Bibliographic Data Recognition and Term Extraction for Scholarship Publications“. In Research and Advanced Technology for Digital Libraries: 473–474. Lecture Notes in Computer Science. Berlin / Heidelberg: Springer",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__9
86,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"McCallum, Andrew K. (2002): MALLET: A Machine Learning for Language Toolkit. http://mallet.cs.umass.edu/.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__10
87,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Müller-Spitzer, Carolin (2014): „Methoden der Wörterbuchbenutzungsforschung“. In Lexicographica 30 (1): 112–151.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__11
88,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Schreibman, Susan / Siemens, Ray / Unsworth, John (2004): A Companion to Digital Humanities. Oxford: Blackwell",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__12
89,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Spohr, Dennis (2012): Towards a Multifunctional Lexical Resource, Design and Implementation of a Graph-Based Lexicon Model. Lexicographica Series Maior, 141. Berlin / Boston: De Gruyter.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__13
90,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Tarp, Sven (2008): Lexicography in the borderland between knowledge and non-knowledge: general lexicographical theory with particular focus on learner’s lexicography. Lexicographica, Series Mayor 134. Tübingen: Niemeyer.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__14
91,Lexikographie: Explizite und implizite Verortung in den Digital Humanities,"Wiegand, Herbert E. (2013): „Lexikographie und Angewandte Linguistik“. In Zeitschrift für angewandte Linguistik 58 (1): 13–39.",../dhd_2018/TEI/LINDEMANN_David__Lexikographie__Explizite_und_implizite_Vero.xml__15
92,musilonline - integral lösen. Dialogfeld Digitale Edition,"Burghart, Marjorie (2017): Creating a Scholarly Digital Edition with the Text Encoding Initiative. Demm: https://www.digitalmanuscripts.eu/digital-editing-of-medieval-texts-a-textbook/ (letzer Zugriff 12. Jänner 2018)",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__0
93,musilonline - integral lösen. Dialogfeld Digitale Edition,"Burnard, Lou (2014): What Is the Text Encoding Initiative? How to Add Intelligent Markup to Digital Resources. Encyclopédie Numérique. Marseille: OpenEdition Press: http://books.openedition.org/oep/426 (Letzter Zugriff 12. Jänner 2018)",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__1
94,musilonline - integral lösen. Dialogfeld Digitale Edition,"Fanta, Walter (2016): ""Editionsgeschichte."",in: Nübel, Birgit/ Wolf, Norbert Christian: Robert-Musil-Handbuch. Berlin: Walter de Gruyter, S. 799-810.",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__2
95,musilonline - integral lösen. Dialogfeld Digitale Edition,"Fanta, Walter (2016): ""Nachlass."",in: Nübel, Birgit/ Wolf, Norbert Christian (eds): Robert-Musil-Handbuch. Berlin: Walter de Gruyter, S. 470-497.",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__3
96,musilonline - integral lösen. Dialogfeld Digitale Edition,"Fanta, Walter (2010): ""Robert Musil – Klagenfurter Ausgabe."",in: editio, S. 117-148.",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__4
97,musilonline - integral lösen. Dialogfeld Digitale Edition,"Fanta, Walter (2011): ""Zur Immortalität elektronischer Korpora am Beispiel der Musil-Edition."",in: Braungart, Georg / Gendolla, Peter / Jannidis, Fotis (eds): Jahrbuch für Computerphilologie online: http://computerphilologie.tu-darmstadt.de/jg09/fanta.html (letzter Zugriff 12. Jänner 2018)",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__5
98,musilonline - integral lösen. Dialogfeld Digitale Edition,"Fanta, Walter (2008): ""Das Zögern vor dem letzten Schritt. Zur digitalen Edition von Robert Musils „Mann ohne Eigenschaften"", in: Golz, Jochen / Koltes, Manfred (eds.): Autoren und Redaktoren als Editoren - Tagung der Arbeitsgemeinschaft für germanistische Edition an der Klassik Stiftung Weimar, Tübingen: Max Niemeyer Verlag, S. 342-352",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__6
99,musilonline - integral lösen. Dialogfeld Digitale Edition,"Pierazzo, Elena (2015): Digital Scholarly Editing: Theories, Models and Methods. Farnham, Surrey; Burlington, VT: Ashgate.",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__7
100,musilonline - integral lösen. Dialogfeld Digitale Edition,"Sperberg-McQueen, C.M. / Burnard, Lou (2017): TEI P5: Guidelines for Electronic Text Encoding and Interchange. Text Encoding Initiative Consortium.",../dhd_2018/TEI/GODLER_Katharina_musilonline___integral_l_sen__Dialogfeld_Di.xml__8
101,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Behringer, Wolfgang (1995): Weather, Hunger, and Fear. The Origins of the European Witch Prosecutions in Climate, Society, and Mentality. In: German History (13), S. 1–27.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__0
102,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Behringer, Wolfgang (1997): Hexenverfolgung in Bayern. Volksmagie, Glaubenseifer und Staatsräson in der Frühen Neuzeit. 3. Aufl. München: R. Oldenbourg.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__1
103,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Behringer, Wolfgang (2004a): Geschichte der Hexenforschung. In: Sönke Lorenz (Hg.): Wider alle Hexerei und Teufelswerk. Die Europäische Hexenverfolgung und ihre Auswirkungen auf Südwestdeutschland. Ostfildern: Thorbecke, S. 485–668.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__2
104,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Behringer, Wolfgang (2004b): Witches and witch-hunts. A global history. Cambridge, UK, Malden, MA: Polity Press.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__3
105,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Behringer, Wolfgang (2010a): A cultural history of climate. Cambridge: Polity Press.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__4
106,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Behringer, Wolfgang (Hg.) (2010b): Hexen und Hexenprozesse in Deutschland. 7. Aufl. München: Dt. Taschenbuch-Verl.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__5
107,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Berelson, Bernard (1952): Content analysis in communication research. Glencoe: Free Press.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__6
108,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Clark, Stuart (1999): Thinking with demons. The idea of witchcraft in early modern Europe. Oxford: Oxford Univ. Press.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__7
109,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Dillinger, Johannes (1999): ""Böse Leute"". Hexenverfolgungen in Schwäbisch-Österreich und Kurtrier im Vergleich. Trier: Spee.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__8
110,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Dillinger, Johannes (2007): Hexen und Magie. Eine historische Einführung. Frankfurt/Main: Campus-Verl.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__9
111,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Dillinger, Johannes (2013): Kinder im Hexenprozess. Magie und Kindheit in der Frühen Neuzeit. Stuttgart: Steiner.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__10
112,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Dorn-Haag, Verena (2015): Hexerei und Magie im Strafrecht. Historische und dogmatische Aspekte. Tübingen: Mohr Siebeck.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__11
113,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Flossmann, Ursula; Putschögl, Gerhard (1987): Hexenprozesse. Seminar zur Geschichte der Strafrechtspflege. Linz: Universitätsverlag R. Trauner.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__12
114,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Goodare, Julian (2016): The European witch-hunt. London, New York: Routledge Taylor & Francis Group.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__13
115,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Ignatieff, Nathalie (2009): Hexenprozesse in Hainburg 1617/18. Diplomarbeit. Universität Wien, Wien.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__14
116,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Kuckartz, Udo (2014): Qualitative Inhaltsanalyse. Methoden, Praxis, Computerunterstützung. 2. Auflage. Weinheim, Basel: Beltz Juventa.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__15
117,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Landsteiner, Erich (1999): The Crisis of Wine Production in Late Sixteenth-Century Central Europe. Climatic Causes and Economic Consequences. In: Climatic Change (43), S. 323–334.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__16
118,Digitized Inhumanities: Qualitative Inhaltsanalyse von Hexenprozessakten mit MAXQDA,"Landsteiner, Erich (2001): Trübselige Zeit? Auf der Suche nach den wirtschaftlichen und sozialen Dimensionen des Klimawandels im späten 16. Jahrhundert. In: Österreichische Zeitschrift für Geschichtswissenschaften 12 (2), S. 79–116.",../dhd_2018/TEI/M_LLER_Andreas_Digitized_Inhumanities__Qualitative_Inhaltsan.xml__17
